Time,sentiment
"December 11, 2023",0.0
"December 11, 2023",0.3
"December 11, 2023",0.4
"December 7, 2023",-0.1
"December 5, 2023",0.2
"December 1, 2023",0.2
"November 30, 2023",0.3
"November 30, 2023",0.1
"November 29, 2023",0.3
"November 28, 2023",0.4
"November 28, 2023",0.2
"November 15, 2023",0.4
"November 14, 2023",0.6
"November 9, 2023",0.4
"November 8, 2023",0.4
"November 8, 2023",0.6
"November 6, 2023",0.4
"November 6, 2023",0.4
"November 2, 2023",0.5
"November 2, 2023",0.1
"November 1, 2023",0.4
"November 1, 2023",0.4
"October 31, 2023",0.5
"October 30, 2023",0.6
"October 30, 2023",0.6
"October 30, 2023",0.5
"October 25, 2023",0.1
"October 18, 2023",0.2
"October 17, 2023",0.5
"October 16, 2023",0.5
"October 4, 2023",0.3
"October 3, 2023",0.5
"September 26, 2023",0.5
"September 26, 2023",0.4
"September 26, 2023",0.3
"September 22, 2023",0.4
"September 18, 2023",0.5
"September 18, 2023",0.2
"September 18, 2023",0.3
"September 18, 2023",0.3
"September 18, 2023",0.2
"September 14, 2023",0.4
"September 12, 2023",0.4
"September 12, 2023",0.5
"September 12, 2023",0.3
"September 12, 2023",0.3
"September 12, 2023",0.2
"September 12, 2023",0.2
"September 12, 2023",0.2
"September 5, 2023",0.3
"August 30, 2023",0.3
"August 24, 2023",0.0
"August 17, 2023",0.5
"August 7, 2023",0.1
"August 3, 2023",0.2
"August 2, 2023",0.3
"August 1, 2023",0.4
"August 1, 2023",0.3
"July 28, 2023",0.6
"July 26, 2023",0.4
"July 24, 2023",0.1
"July 21, 2023",0.3
"July 12, 2023",0.2
"July 10, 2023",0.4
"July 5, 2023",0.4
"June 21, 2023",0.5
"June 20, 2023",0.4
"June 15, 2023",0.5
"June 14, 2023",0.3
"June 13, 2023",0.4
"June 7, 2023",0.2
"June 5, 2023",0.4
"June 5, 2023",0.4
"June 5, 2023",0.5
"June 5, 2023",0.4
"June 5, 2023",0.3
"June 5, 2023",0.2
"June 5, 2023",0.4
"June 5, 2023",0.4
"June 5, 2023",0.1
"June 5, 2023",0.2
"June 5, 2023",0.4
"June 5, 2023",0.6
"June 5, 2023",0.4
"June 5, 2023",0.5
"June 1, 2023",0.1
"May 31, 2023",0.2
"May 30, 2023",0.5
"May 25, 2023",0.6
"May 23, 2023",0.5
"May 23, 2023",0.4
"May 23, 2023",0.3
"May 19, 2023",0.6
"May 18, 2023",0.4
"May 17, 2023",0.5
"May 17, 2023",0.2
"May 16, 2023",0.5
"May 16, 2023",0.3
"May 16, 2023",-0.2
"May 11, 2023",0.4
"May 9, 2023",0.5
"May 9, 2023",0.1
"May 8, 2023",0.4
"May 5, 2023",0.5
"May 4, 2023",0.2
"May 4, 2023",0.3
"May 2, 2023",0.3
"April 26, 2023",0.6
"April 26, 2023",0.2
"April 20, 2023",0.5
"April 19, 2023",0.3
"April 19, 2023",0.5
"April 18, 2023",0.3
"April 17, 2023",0.3
"April 16, 2023",0.2
"April 13, 2023",0.3
"April 11, 2023",0.3
"April 10, 2023",0.4
"April 5, 2023",0.2
"April 4, 2023",0.4
"March 31, 2023",0.3
"March 31, 2023",0.4
"March 29, 2023",0.5
"March 28, 2023",0.3
"March 28, 2023",0.0
"March 28, 2023",0.6
"March 22, 2023",0.3
"March 14, 2023",0.4
"March 14, 2023",0.2
"March 12, 2023",0.4
"March 8, 2023",0.3
"March 7, 2023",0.5
"March 2, 2023",0.1
"February 21, 2023",0.2
"February 15, 2023",0.0
"February 2, 2023",0.2
"February 1, 2023",0.4
"January 30, 2023",0.4
"January 24, 2023",0.1
"January 18, 2023",0.3
"January 18, 2023",0.4
"January 17, 2023",0.4
"January 17, 2023",0.5
"January 17, 2023",0.4
"January 11, 2023",0.3
"January 10, 2023",0.3
"January 10, 2023",0.5
"January 5, 2023",0.4
"December 20, 2022",0.2
"December 13, 2022",0.6
"December 8, 2022",0.4
"December 7, 2022",0.1
"December 6, 2022",0.2
"December 6, 2022",0.5
"December 6, 2022",0.3
"December 1, 2022",0.5
"November 29, 2022",0.3
"November 29, 2022",0.4
"November 29, 2022",0.2
"November 28, 2022",0.4
"November 28, 2022",0.1
"November 18, 2022",0.5
"November 16, 2022",0.4
"November 15, 2022",0.3
"November 14, 2022",0.4
"November 10, 2022",0.3
"November 9, 2022",0.4
"November 7, 2022",0.0
"November 6, 2022",-0.2
"November 4, 2022",0.4
"November 2, 2022",0.1
"October 27, 2022",0.2
"October 26, 2022",0.4
"October 25, 2022",0.3
"October 24, 2022",0.6
"October 24, 2022",0.4
"October 20, 2022",0.4
"October 18, 2022",0.4
"October 18, 2022",0.4
"October 18, 2022",0.5
"October 16, 2022",0.6
"October 13, 2022",0.4
"October 11, 2022",0.3
"October 6, 2022",0.2
"October 6, 2022",0.5
"October 4, 2022",0.4
"October 3, 2022",0.5
"September 27, 2022",0.3
"September 22, 2022",0.4
"September 16, 2022",0.6
"September 13, 2022",0.2
"September 12, 2022",0.4
"September 12, 2022",0.3
"September 9, 2022",0.2
"September 7, 2022",0.3
"September 7, 2022",0.4
"September 7, 2022",0.4
"September 7, 2022",0.3
"September 7, 2022",0.4
"September 7, 2022",0.3
"August 25, 2022",0.4
"August 22, 2022",0.5
"August 22, 2022",0.4
"August 19, 2022",0.4
"August 18, 2022",0.3
"August 18, 2022",0.4
"August 17, 2022",0.5
"August 4, 2022",0.1
"July 28, 2022",0.2
"July 28, 2022",0.3
"July 26, 2022",0.3
"July 25, 2022",0.4
"July 20, 2022",0.1
"July 15, 2022",0.5
"July 14, 2022",0.1
"July 12, 2022",0.4
"July 6, 2022",0.0
"July 6, 2022",0.4
"June 17, 2022",0.2
"June 15, 2022",0.5
"June 14, 2022",0.6
"June 14, 2022",0.3
"June 9, 2022",0.2
"June 6, 2022",0.3
"June 6, 2022",0.4
"June 6, 2022",0.4
"June 6, 2022",0.4
"June 6, 2022",0.5
"June 6, 2022",0.4
"June 6, 2022",0.4
"June 6, 2022",0.3
"June 6, 2022",0.3
"June 3, 2022",0.3
"June 1, 2022",-0.2
"May 26, 2022",0.1
"May 25, 2022",0.3
"May 24, 2022",0.5
"May 24, 2022",0.3
"May 24, 2022",0.4
"May 18, 2022",0.5
"May 17, 2022",0.4
"May 12, 2022",0.1
"May 10, 2022",0.6
"May 5, 2022",0.3
"May 4, 2022",0.3
"April 28, 2022",0.3
"April 27, 2022",0.3
"April 21, 2022",0.2
"April 21, 2022",0.3
"April 19, 2022",0.3
"April 14, 2022",0.3
"April 13, 2022",0.5
"April 12, 2022",0.5
"April 9, 2022",0.4
"April 7, 2022",0.3
"April 7, 2022",0.2
"April 6, 2022",0.5
"April 5, 2022",0.5
"March 31, 2022",0.4
"March 30, 2022",0.4
"March 30, 2022",0.3
"March 29, 2022",0.1
"March 27, 2022",0.4
"March 24, 2022",0.3
"March 23, 2022",0.0
"March 22, 2022",0.4
"March 15, 2022",0.2
"March 8, 2022",0.5
"March 8, 2022",0.5
"March 8, 2022",0.5
"March 8, 2022",0.4
"March 8, 2022",0.2
"March 8, 2022",0.3
"March 3, 2022",0.6
"March 3, 2022",0.3
"February 25, 2022",0.3
"February 24, 2022",0.1
"February 24, 2022",0.4
"February 10, 2022",0.0
"February 8, 2022",0.4
"February 8, 2022",0.3
"February 3, 2022",0.5
"January 31, 2022",0.4
"January 27, 2022",0.3
"January 26, 2022",0.3
"January 25, 2022",0.2
"January 10, 2022",0.5
"January 7, 2022",0.4
"December 14, 2021",0.4
"December 6, 2021",0.3
"December 3, 2021",0.3
"December 2, 2021",0.4
"December 1, 2021",0.3
"December 1, 2021",0.2
"December 1, 2021",0.1
"November 30, 2021",0.3
"November 30, 2021",0.4
"November 23, 2021",-0.2
"November 19, 2021",0.2
"November 18, 2021",0.6
"November 17, 2021",0.4
"November 17, 2021",0.4
"November 15, 2021",0.3
"November 11, 2021",0.2
"November 10, 2021",0.1
"November 10, 2021",0.2
"November 9, 2021",0.4
"November 9, 2021",0.4
"November 1, 2021",0.4
"October 28, 2021",0.2
"October 27, 2021",0.2
"October 26, 2021",0.3
"October 25, 2021",0.4
"October 25, 2021",0.5
"October 22, 2021",0.5
"October 20, 2021",0.4
"October 20, 2021",0.4
"October 18, 2021",0.5
"October 18, 2021",0.5
"October 18, 2021",0.4
"October 18, 2021",0.4
"October 18, 2021",0.4
"October 18, 2021",0.4
"October 7, 2021",0.5
"October 5, 2021",0.5
"October 4, 2021",0.2
"September 28, 2021",0.6
"September 27, 2021",0.4
"September 24, 2021",0.5
"September 20, 2021",0.3
"September 20, 2021",0.3
"September 20, 2021",0.3
"September 19, 2021",0.3
"September 16, 2021",0.4
"September 14, 2021",0.5
"September 14, 2021",0.4
"September 14, 2021",0.5
"September 14, 2021",0.3
"September 14, 2021",0.4
"September 14, 2021",0.4
"September 1, 2021",0.4
"September 1, 2021",0.2
"September 1, 2021",0.2
"September 1, 2021",0.4
"August 31, 2021",0.4
"August 30, 2021",0.4
"August 26, 2021",0.2
"August 26, 2021",0.0
"August 26, 2021",0.4
"August 25, 2021",0.5
"August 19, 2021",0.5
"August 17, 2021",0.3
"August 3, 2021",0.4
"July 29, 2021",0.6
"July 28, 2021",0.4
"July 27, 2021",0.2
"July 14, 2021",0.5
"July 13, 2021",0.3
"June 29, 2021",0.5
"June 24, 2021",0.4
"June 24, 2021",0.5
"June 23, 2021",0.3
"June 22, 2021",0.5
"June 22, 2021",0.4
"June 15, 2021",0.3
"June 14, 2021",0.4
"June 10, 2021",0.5
"June 8, 2021",0.0
"June 7, 2021",0.3
"June 7, 2021",0.5
"June 7, 2021",0.4
"June 7, 2021",0.3
"June 7, 2021",0.2
"June 7, 2021",0.1
"June 7, 2021",0.5
"June 2, 2021",0.5
"June 1, 2021",0.2
"May 26, 2021",0.2
"May 26, 2021",0.4
"May 24, 2021",0.3
"May 19, 2021",0.4
"May 18, 2021",0.1
"May 18, 2021",0.5
"May 17, 2021",0.6
"May 17, 2021",0.3
"May 12, 2021",0.5
"May 11, 2021",-0.2
"May 10, 2021",0.5
"May 5, 2021",0.3
"May 4, 2021",0.0
"May 3, 2021",0.3
"April 29, 2021",0.6
"April 28, 2021",0.1
"April 27, 2021",0.0
"April 26, 2021",0.4
"April 26, 2021",0.3
"April 26, 2021",0.2
"April 21, 2021",0.3
"April 20, 2021",0.5
"April 20, 2021",0.4
"April 20, 2021",0.4
"April 20, 2021",0.4
"April 20, 2021",0.1
"April 20, 2021",0.5
"April 20, 2021",0.2
"April 15, 2021",0.6
"April 15, 2021",0.3
"April 7, 2021",0.3
"April 2, 2021",0.3
"March 31, 2021",0.4
"March 31, 2021",0.2
"March 30, 2021",0.4
"March 29, 2021",0.4
"March 29, 2021",0.3
"March 25, 2021",0.4
"March 25, 2021",0.4
"March 23, 2021",0.5
"March 17, 2021",-0.1
"March 17, 2021",0.2
"March 16, 2021",0.1
"March 15, 2021",0.3
"March 9, 2021",0.0
"March 8, 2021",0.5
"March 2, 2021",0.1
"March 1, 2021",0.3
"February 25, 2021",0.4
"February 25, 2021",0.3
"February 22, 2021",0.5
"February 16, 2021",0.4
"February 12, 2021",0.4
"February 11, 2021",0.3
"February 4, 2021",0.1
"February 1, 2021",0.3
"January 27, 2021",0.0
"January 27, 2021",0.1
"January 26, 2021",0.2
"January 25, 2021",0.6
"January 25, 2021",0.5
"January 19, 2021",0.6
"January 18, 2021",0.2
"January 13, 2021",0.4
"January 6, 2021",0.5
"January 5, 2021",0.4
"December 16, 2020",0.2
"December 14, 2020",0.5
"December 14, 2020",0.2
"December 8, 2020",0.5
"December 8, 2020",0.3
"December 1, 2020",0.6
"December 1, 2020",0.2
"December 1, 2020",-0.1
"November 24, 2020",0.5
"November 19, 2020",0.4
"November 18, 2020",0.6
"November 18, 2020",0.4
"November 18, 2020",0.4
"November 17, 2020",0.4
"November 12, 2020",0.4
"November 12, 2020",0.5
"November 11, 2020",0.5
"November 11, 2020",0.3
"November 10, 2020",0.5
"November 10, 2020",0.5
"November 5, 2020",0.4
"October 29, 2020",0.0
"October 28, 2020",0.5
"October 23, 2020",0.2
"October 21, 2020",0.3
"October 16, 2020",0.4
"October 13, 2020",0.4
"October 13, 2020",0.4
"October 13, 2020",0.4
"October 8, 2020",0.4
"October 7, 2020",0.2
"September 17, 2020",0.3
"September 16, 2020",0.4
"September 15, 2020",0.3
"September 15, 2020",0.4
"September 15, 2020",0.4
"September 15, 2020",0.3
"September 15, 2020",0.3
"September 15, 2020",0.3
"September 15, 2020",0.3
"September 15, 2020",0.3
"September 15, 2020",0.3
"September 7, 2020",0.3
"September 3, 2020",0.1
"September 2, 2020",0.4
"September 2, 2020",0.5
"August 27, 2020",0.4
"August 25, 2020",0.4
"August 24, 2020",0.4
"August 18, 2020",0.6
"August 17, 2020",0.3
"August 4, 2020",0.5
"August 4, 2020",0.2
"August 4, 2020",0.5
"July 30, 2020",0.0
"July 28, 2020",0.3
"July 24, 2020",0.4
"July 23, 2020",0.3
"July 22, 2020",0.1
"July 21, 2020",0.1
"July 16, 2020",0.4
"July 16, 2020",0.3
"July 15, 2020",0.2
"July 13, 2020",0.4
"July 9, 2020",0.4
"July 8, 2020",0.4
"June 29, 2020",0.6
"June 26, 2020",0.2
"June 22, 2020",0.4
"June 22, 2020",0.5
"June 22, 2020",0.4
"June 22, 2020",0.5
"June 22, 2020",0.4
"June 22, 2020",0.4
"June 22, 2020",0.2
"June 16, 2020",0.2
"June 15, 2020",0.2
"June 11, 2020",0.2
"May 18, 2020",0.2
"May 12, 2020",0.5
"May 7, 2020",0.4
"May 5, 2020",0.5
"May 4, 2020",0.6
"April 30, 2020",0.0
"April 21, 2020",0.5
"April 15, 2020",0.5
"April 15, 2020",0.4
"April 14, 2020",0.2
"April 10, 2020",0.2
"March 27, 2020",0.1
"March 18, 2020",0.5
"March 18, 2020",0.5
"March 13, 2020",0.4
"March 13, 2020",0.4
"March 3, 2020",0.1
"March 2, 2020",0.4
"February 17, 2020",0.0
"February 3, 2020",0.1
"January 30, 2020",0.2
"January 28, 2020",0.1
"January 17, 2020",0.2
"January 16, 2020",0.2
"January 8, 2020",0.2
"January 8, 2020",0.4
"December 18, 2019",0.2
"December 16, 2019",0.2
"December 12, 2019",0.3
"December 9, 2019",0.2
"December 5, 2019",0.4
"December 2, 2019",0.5
"December 2, 2019",0.5
"November 20, 2019",0.6
"November 20, 2019",0.2
"November 19, 2019",0.1
"November 19, 2019",0.2
"November 14, 2019",0.1
"November 13, 2019",0.4
"November 11, 2019",0.2
"November 11, 2019",0.1
"November 6, 2019",0.2
"November 4, 2019",0.3
"November 1, 2019",0.6
"October 30, 2019",0.2
"October 30, 2019",0.1
"October 28, 2019",0.2
"October 28, 2019",0.5
"October 23, 2019",0.4
"October 21, 2019",0.1
"October 17, 2019",0.1
"October 15, 2019",0.2
"October 7, 2019",0.4
"October 7, 2019",0.3
"October 2, 2019",0.3
"September 27, 2019",0.4
"September 25, 2019",0.5
"September 24, 2019",0.4
"September 24, 2019",0.3
"September 23, 2019",0.2
"September 23, 2019",0.5
"September 20, 2019",0.3
"September 19, 2019",0.5
"September 17, 2019",0.6
"September 17, 2019",0.3
"September 16, 2019",0.1
"September 10, 2019",0.2
"September 10, 2019",0.4
"September 10, 2019",0.5
"September 10, 2019",0.5
"September 10, 2019",0.3
"September 10, 2019",0.3
"September 10, 2019",0.5
"September 10, 2019",0.1
"September 6, 2019",0.0
"September 4, 2019",0.4
"August 29, 2019",0.2
"August 28, 2019",0.0
"August 20, 2019",0.2
"August 19, 2019",0.4
"August 15, 2019",0.1
"August 13, 2019",0.5
"August 13, 2019",0.1
"August 7, 2019",0.2
"July 30, 2019",0.3
"July 30, 2019",0.2
"July 25, 2019",0.3
"July 16, 2019",0.3
"July 9, 2019",0.5
"July 1, 2019",0.3
"June 27, 2019",0.7
"June 27, 2019",0.4
"June 26, 2019",0.3
"June 20, 2019",-0.3
"June 19, 2019",0.4
"June 15, 2019",0.2
"June 13, 2019",0.3
"June 12, 2019",0.3
"June 11, 2019",0.1
"June 4, 2019",0.5
"June 3, 2019",0.3
"June 3, 2019",0.3
"June 3, 2019",0.5
"June 3, 2019",0.1
"June 3, 2019",0.6
"June 3, 2019",0.4
"June 3, 2019",0.4
"June 3, 2019",0.6
"June 3, 2019",0.2
"May 30, 2019",0.3
"May 28, 2019",0.7
"May 21, 2019",0.5
"May 21, 2019",0.5
"May 16, 2019",0.0
"May 13, 2019",0.2
"May 11, 2019",0.1
"May 9, 2019",0.3
"April 30, 2019",0.1
"April 28, 2019",-0.1
"April 25, 2019",0.0
"April 22, 2019",0.0
"April 18, 2019",0.2
"April 16, 2019",0.1
"April 11, 2019",0.2
"March 27, 2019",0.0
"March 26, 2019",0.1
"March 25, 2019",0.2
"March 25, 2019",0.4
"March 25, 2019",0.5
"March 25, 2019",0.3
"March 25, 2019",0.3
"March 20, 2019",0.5
"March 19, 2019",0.4
"March 19, 2019",0.5
"March 18, 2019",0.5
"March 16, 2019",-0.2
"March 14, 2019",0.0
"March 14, 2019",0.5
"March 12, 2019",0.5
"March 6, 2019",0.3
"March 1, 2019",0.1
"February 28, 2019",0.4
"February 27, 2019",0.2
"February 26, 2019",0.4
"February 18, 2019",0.3
"February 18, 2019",0.2
"February 13, 2019",0.1
"February 11, 2019",0.2
"February 5, 2019",0.7
"February 1, 2019",0.2
"January 30, 2019",0.6
"January 29, 2019",0.5
"January 29, 2019",0.0
"January 28, 2019",0.1
"January 28, 2019",0.3
"January 24, 2019",0.4
"January 22, 2019",0.1
"January 22, 2019",0.2
"January 21, 2019",0.2
"January 13, 2019",0.4
"January 3, 2019",0.1
"January 2, 2019",0.1
"December 20, 2018",0.0
"December 19, 2018",0.4
"December 13, 2018",0.3
"December 6, 2018",0.1
"December 3, 2018",0.2
"November 29, 2018",-0.1
"November 26, 2018",0.4
"November 26, 2018",0.4
"November 18, 2018",0.6
"November 15, 2018",0.3
"November 15, 2018",0.8
"November 15, 2018",0.4
"November 10, 2018",0.0
"November 9, 2018",0.2
"November 7, 2018",0.6
"November 7, 2018",0.3
"November 6, 2018",0.5
"November 5, 2018",0.5
"November 1, 2018",0.1
"October 30, 2018",0.5
"October 30, 2018",0.6
"October 30, 2018",0.4
"October 30, 2018",0.4
"October 30, 2018",0.2
"October 29, 2018",0.3
"October 26, 2018",0.2
"October 24, 2018",0.5
"October 23, 2018",0.4
"October 18, 2018",0.4
"October 17, 2018",0.3
"October 15, 2018",0.5
"October 4, 2018",-0.4
"October 2, 2018",0.2
"October 2, 2018",0.4
"October 1, 2018",0.5
"October 1, 2018",0.1
"September 24, 2018",0.4
"September 24, 2018",0.6
"September 24, 2018",0.3
"September 21, 2018",0.0
"September 19, 2018",0.5
"September 18, 2018",0.2
"September 17, 2018",0.4
"September 12, 2018",0.5
"September 12, 2018",0.2
"September 12, 2018",0.2
"September 12, 2018",0.5
"September 12, 2018",0.5
"August 25, 2018",0.2
"August 23, 2018",0.5
"August 22, 2018",0.2
"July 31, 2018",0.1
"July 26, 2018",0.2
"July 24, 2018",0.3
"July 16, 2018",0.3
"July 13, 2018",0.4
"July 12, 2018",0.4
"July 12, 2018",0.3
"July 5, 2018",0.5
"June 26, 2018",0.7
"June 25, 2018",0.2
"June 18, 2018",0.2
"June 15, 2018",0.2
"June 12, 2018",0.3
"June 12, 2018",0.5
"June 5, 2018",0.5
"June 4, 2018",0.2
"June 4, 2018",0.4
"June 4, 2018",0.4
"June 4, 2018",0.2
"June 4, 2018",0.2
"June 4, 2018",0.4
"June 4, 2018",0.5
"June 4, 2018",0.2
"June 4, 2018",0.3
"May 29, 2018",0.5
"May 17, 2018",0.5
"May 10, 2018",0.3
"May 1, 2018",0.2
"April 19, 2018",0.3
"April 9, 2018",0.3
"April 9, 2018",0.4
"April 7, 2018",0.6
"April 5, 2018",0.4
"April 5, 2018",0.5
"March 29, 2018",0.5
"March 29, 2018",0.1
"March 28, 2018",0.5
"March 27, 2018",0.2
"March 27, 2018",0.5
"March 27, 2018",0.6
"March 27, 2018",0.4
"March 27, 2018",0.0
"March 21, 2018",0.1
"March 13, 2018",0.3
"March 12, 2018",0.5
"March 7, 2018",0.3
"February 28, 2018",0.3
"February 22, 2018",0.5
"February 5, 2018",0.3
"February 1, 2018",0.3
"January 26, 2018",0.0
"January 25, 2018",0.7
"January 25, 2018",0.2
"January 24, 2018",0.5
"January 24, 2018",0.3
"January 24, 2018",0.3
"January 23, 2018",0.5
"January 21, 2018",0.6
"January 19, 2018",0.3
"January 17, 2018",0.2
"January 4, 2018",0.4
"December 14, 2017",0.5
"December 14, 2017",0.3
"December 13, 2017",0.2
"December 13, 2017",0.4
"December 12, 2017",0.4
"December 7, 2017",0.3
"December 6, 2017",0.3
"December 5, 2017",0.0
"November 30, 2017",0.1
"November 30, 2017",0.3
"November 28, 2017",0.3
"November 27, 2017",0.4
"November 17, 2017",0.5
"November 10, 2017",0.4
"November 9, 2017",0.4
"November 8, 2017",0.4
"November 7, 2017",0.3
"November 6, 2017",0.0
"November 3, 2017",0.0
"November 2, 2017",0.2
"November 1, 2017",0.5
"November 1, 2017",0.5
"October 24, 2017",0.3
"October 20, 2017",0.4
"October 19, 2017",0.3
"October 18, 2017",0.2
"October 6, 2017",0.7
"October 6, 2017",0.2
"September 28, 2017",0.4
"September 25, 2017",0.2
"September 22, 2017",0.3
"September 22, 2017",0.2
"September 18, 2017",0.4
"September 12, 2017",0.3
"September 12, 2017",0.5
"September 12, 2017",0.4
"September 12, 2017",0.5
"September 12, 2017",0.2
"August 29, 2017",0.4
"August 25, 2017",0.3
"August 24, 2017",0.3
"August 1, 2017",0.0
"July 21, 2017",0.7
"July 20, 2017",0.4
"July 18, 2017",0.5
"July 17, 2017",0.2
"July 1, 2017",0.4
"June 30, 2017",0.2
"June 29, 2017",0.4
"June 16, 2017",0.5
"June 7, 2017",0.4
"June 5, 2017",0.4
"June 5, 2017",0.3
"June 5, 2017",0.5
"June 5, 2017",0.5
"June 5, 2017",0.3
"June 5, 2017",0.5
"June 5, 2017",0.7
"June 5, 2017",0.2
"June 5, 2017",0.2
"June 1, 2017",0.5
"June 1, 2017",0.5
"May 30, 2017",0.2
"May 27, 2017",0.1
"May 24, 2017",0.4
"May 23, 2017",0.1
"May 21, 2017",0.1
"May 12, 2017",0.1
"May 2, 2017",0.0
"April 27, 2017",-0.1
"April 25, 2017",0.5
"April 25, 2017",0.3
"April 21, 2017",0.4
"April 12, 2017",0.1
"April 6, 2017",0.3
"March 27, 2017",0.2
"March 25, 2017",0.5
"March 21, 2017",0.6
"March 21, 2017",0.5
"March 21, 2017",0.2
"March 21, 2017",0.5
"March 21, 2017",0.3
"March 8, 2017",0.5
"February 22, 2017",0.4
"February 16, 2017",0.3
"January 31, 2017",0.0
"January 30, 2017",0.2
"January 30, 2017",0.0
"January 27, 2017",0.0
"January 18, 2017",0.4
"January 8, 2017",0.5
"January 5, 2017",0.4
"December 22, 2016",0.3
"December 15, 2016",0.3
"December 13, 2016",0.4
"December 12, 2016",0.4
"December 6, 2016",0.4
"December 6, 2016",0.6
"December 3, 2016",0.2
"December 1, 2016",0.0
"November 30, 2016",0.3
"November 17, 2016",0.5
"November 15, 2016",0.1
"November 14, 2016",0.3
"November 14, 2016",0.1
"October 27, 2016",0.5
"October 27, 2016",0.6
"October 27, 2016",0.2
"October 27, 2016",0.2
"October 25, 2016",0.0
"October 24, 2016",0.3
"October 24, 2016",0.4
"October 21, 2016",0.1
"October 13, 2016",0.5
"October 6, 2016",0.2
"September 29, 2016",0.1
"September 29, 2016",0.3
"September 28, 2016",0.3
"September 24, 2016",0.2
"September 23, 2016",0.6
"September 22, 2016",0.5
"September 20, 2016",0.1
"September 19, 2016",0.4
"September 19, 2016",0.4
"September 16, 2016",0.3
"September 13, 2016",0.7
"September 13, 2016",0.4
"September 7, 2016",0.5
"September 7, 2016",0.4
"September 7, 2016",0.4
"September 7, 2016",0.1
"September 7, 2016",0.6
"September 7, 2016",0.2
"September 7, 2016",0.4
"September 1, 2016",0.5
"September 1, 2016",0.1
"August 31, 2016",0.2
"August 25, 2016",0.3
"August 17, 2016",0.3
"August 16, 2016",0.0
"August 10, 2016",0.0
"August 4, 2016",0.0
